alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
1.20323,-0.544917,0.283394,0.783706,0.420842,0.730883,0.707107,-0.243836,0.69543,0.353955,0.120495,-0.00559701,-0.689146,-0.0412049,-0.139328
0.461022,-0.449282,0.573858,1.52843,0.970448,1.45851,1.37021,-0.234039,0.757585,0.185906,0.0982095,0.184035,-0.261228,-0.0879623,-0.300314
1.18403,-0.508677,0.502532,0.413369,0.45937,0.718356,0.562045,-0.240181,0.778306,0.447982,0.424463,0.302074,-0.566066,-0.317383,-0.39617
0.816338,-0.622475,0.568102,1.00073,0.468979,1.16272,1.01482,-0.321877,0.784354,0.253708,0.174632,0.0120248,-0.380945,-0.069854,0.0572421
0.922997,-0.385161,0.255966,0.729884,0.48234,1.01617,0.833653,-0.251225,0.74295,0.275607,0.381603,0.236623,-0.354603,0.218602,-0.144632
1.62222,-0.771633,0.254436,0.273976,0.13199,0.207926,0.482097,-0.185236,0.603605,0.552313,0.424418,0.357971,-0.57255,-0.0332941,-0.360341
1.00595,-0.59302,0.498047,0.832852,0.417177,0.767743,0.842947,-0.183773,0.792335,0.219,-0.0193983,0.148634,-0.363428,-0.150561,0.0750459
0.971474,-0.415031,0.200734,0.958301,0.587093,0.830814,0.389846,-0.187826,0.73392,0.155075,0.057432,0.196144,-0.185072,0.103516,0.028214
0.62987,-0.393227,0.513274,0.905463,0.904432,1.24185,0.802567,-0.249434,0.732957,0.244624,0.359214,0.00261779,-0.384732,-0.288786,-0.294415
1.28681,-0.67829,0.11098,0.910665,0.674341,0.945161,1.0232,-0.18182,0.71103,0.506211,0.347855,0.205744,-0.754631,-0.193733,-0.0683291
1.31633,-0.538593,0.232225,0.701773,0.397202,0.623561,0.346963,-0.208786,0.726302,0.161654,0.212538,0.199956,-0.144235,-0.176163,-0.124538
1.24587,-0.21495,0.172946,0.436821,0.313415,0.474895,0.504816,-0.226885,0.820507,0.210706,0.180238,0.255135,-0.386423,-0.0528141,-0.195141
1.30774,-0.681348,-0.0819576,1.0046,0.865303,1.50028,0.681053,-0.252695,0.682034,0.17289,0.0865968,0.126985,-0.452325,-0.304082,-0.0605058
1.2411,-0.58343,0.355448,0.804633,0.510647,0.741842,1.13952,-0.272004,0.687402,0.429197,0.100151,-0.166633,-0.657184,0.0373194,-0.413747
1.25962,-0.68128,0.0541529,0.817411,0.460152,0.973682,1.14936,-0.18588,0.678515,0.344624,0.459133,0.438146,-0.300377,-0.160265,-0.223355
0.486959,-0.321479,0.568232,0.744579,0.652297,1.11089,1.01651,-0.29083,0.666568,0.284586,0.497294,0.286203,-0.371561,0.00187962,-0.00969095
0.617488,-0.389527,0.0525282,1.21231,0.931043,1.78572,1.25719,-0.29736,0.738056,0.194524,0.0719513,0.266936,-0.570426,0.0521843,-0.0856253
0.755739,-0.416179,0.277344,0.442539,0.236232,0.897942,0.575895,-0.251625,0.679529,0.440265,0.713359,0.705506,0.0135054,0.49127,0.403641
1.14382,-0.21352,0.173008,0.705975,0.338492,0.922682,0.869247,-0.22581,0.818335,0.642558,0.276211,0.342537,-0.581887,-0.151876,-0.531091
1.2032,-0.528263,0.469079,0.61464,0.131875,0.573078,0.226577,-0.215987,0.713004,0.251623,0.327064,-0.0143924,-0.514811,-0.025634,-0.149656
0.800119,-0.556468,0.494176,0.849786,0.823541,1.03818,1.21642,-0.23269,0.777379,0.244963,0.274082,0.185826,-0.30239,-0.134714,-0.198942
1.11318,-0.76897,0.301073,0.660575,0.325028,0.769001,1.05093,-0.272131,0.761858,0.39991,0.447735,0.357323,-0.341253,-0.0733773,-0.0569237
1.43098,-0.531453,0.418115,0.373747,0.210027,0.649748,0.82887,-0.322506,0.68487,0.428673,0.0976479,0.00988361,-0.586968,-0.460689,-0.350572
1.44244,-0.73182,-0.0216194,0.425326,0.453536,0.767348,1.51547,-0.357518,0.69909,0.159888,0.394127,0.101992,-0.0977715,-0.0971186,-0.14318
1.32251,-0.747056,0.277479,0.743017,0.379419,0.8073,0.865654,-0.289186,0.648372,0.649464,0.355525,0.194239,-0.448744,-0.0331195,-0.141225
0.864416,-0.352839,0.563106,0.749702,0.540342,1.03194,0.235815,-0.214312,0.726055,0.108414,0.125349,0.221222,-0.216468,-0.098169,-0.0656942
0.857451,-0.358192,0.237838,0.92928,0.588229,1.2178,0.826476,-0.284349,0.753627,0.153394,0.106743,0.187679,-0.178772,-0.175715,-0.17845
1.44796,-0.549812,0.258849,0.53553,0.275837,0.5442,0.287533,-0.194603,0.691212,0.189527,0.160622,0.170925,-0.421097,0.109531,-0.134476
1.08345,-0.44869,0.144698,0.431524,0.459239,0.706585,0.850095,-0.231194,0.750991,0.588749,0.371793,0.685387,-0.2978,0.16335,0.104549
0.917748,-0.582473,0.508552,0.597476,0.596362,0.924046,0.859102,-0.220641,0.752174,0.117734,0.166713,-0.0109521,-0.0314098,0.0136131,-0.0370785
1.30953,-0.750422,0.28882,0.664886,0.461867,0.913006,0.701535,-0.168051,0.717069,0.162292,0.144845,0.272258,-0.297207,0.0273608,-0.0181952
1.16464,-0.407183,0.443117,0.351615,0.461845,0.680789,0.503738,-0.318087,0.715353,0.261306,0.442125,-0.00354686,-0.239164,0.0383877,-0.366896
1.1274,-0.488081,0.297763,0.767851,0.380332,0.990233,1.20126,-0.313287,0.615498,0.216841,0.11296,0.184916,-0.478357,-0.197857,-0.213106
0.795911,-0.668813,0.204719,0.894126,0.507129,1.03791,0.543523,-0.230985,0.643625,0.499176,0.517582,0.535685,-0.113041,0.313638,0.260004
0.722628,-0.362015,0.488643,0.57504,0.565383,0.930256,0.358832,-0.302154,0.751825,0.395919,0.714053,0.310084,-0.364465,0.202774,0.184891
1.3905,-0.572525,0.0549143,0.805862,0.372567,1.09485,0.775115,-0.222567,0.698707,0.264553,0.0123287,0.107626,-0.522932,-0.191399,-0.328637
1.1275,-0.554626,0.0883522,0.607668,0.742467,0.72519,0.783204,-0.323798,0.692999,0.3146,0.40407,0.170546,-0.522127,-0.169662,0.185945
1.27024,-0.282254,0.338017,0.548827,0.676228,0.957944,0.975795,-0.288793,0.62481,0.384069,0.192559,-0.226461,-0.766966,-0.431861,-0.459835
1.22116,-0.437095,0.121744,0.698718,0.566684,1.00835,0.146867,-0.0935467,0.806693,0.164773,0.378126,0.106465,-0.446791,0.0102328,0.0393825
0.738801,-0.733172,0.0761552,1.11091,0.436348,1.04453,1.34268,-0.294833,0.741146,0.614636,0.688552,1.08305,-0.0894324,0.585697,0.312758
1.60235,-0.738844,0.154263,0.260322,0.0974959,0.361509,0.444987,-0.0835757,0.682524,0.503233,0.670264,0.409506,-0.766301,0.126077,-0.0668947
0.658035,-0.441421,0.291493,1.20008,1.07711,1.20216,0.983685,-0.312987,0.738318,0.163469,0.0704096,0.279738,-0.298829,-0.0600635,-0.147674
1.32123,-0.682668,0.380185,0.910247,0.427627,0.796506,0.734787,-0.210232,0.613204,0.393444,0.162513,0.0680374,-0.523179,0.0247972,-0.292303
1.56186,-0.688997,0.130948,0.482653,0.453804,0.96408,1.26253,-0.201537,0.699428,0.40073,0.169393,0.106607,-0.733733,-0.38334,-0.203557
1.01164,-0.413637,0.291533,0.497099,0.299951,0.693908,0.746724,-0.328535,0.74391,0.440742,0.441088,0.660414,-0.301399,-0.0410684,-0.043531
0.996243,-0.698012,0.501727,0.789113,0.728454,0.841131,0.506271,-0.153218,0.751963,0.571406,0.440291,0.217223,-0.586599,-0.174279,-0.0241214
1.3614,-0.704726,0.137874,0.961912,0.669175,1.18972,1.17256,-0.317525,0.735272,0.449129,0.226991,-0.101079,-0.638688,-0.533099,-0.586142
0.5965,-0.245902,0.431282,0.826947,0.825267,1.41203,0.649933,-0.261266,0.749748,0.344816,0.179976,0.292993,-0.822826,0.0724647,0.100694
1.05848,-0.565442,0.0633379,1.07359,0.483973,0.944248,0.436751,-0.134813,0.755236,0.378885,0.208487,0.458608,-0.199749,0.223621,0.355289
1.31587,-0.601571,0.327343,0.389302,0.407268,0.612989,1.22329,-0.354844,0.76666,0.209757,0.234573,-0.00861356,-0.114427,0.095956,-0.117444
0.872508,-0.370327,0.0114492,1.05132,0.788942,1.48917,1.01912,-0.196254,0.720671,0.306431,0.227133,0.563824,-0.270123,-0.155448,0.0773492
0.876573,-0.512342,0.236768,0.678391,0.40672,1.10103,0.557998,-0.261156,0.675556,0.252713,0.488644,0.359635,-0.237308,0.137825,-0.166373
0.731004,-0.481706,0.462606,0.785131,0.86067,1.12875,1.39442,-0.358807,0.686709,0.205127,0.4282,0.0911298,-0.21443,0.0586923,-0.113696
1.08413,-0.540746,0.387488,0.959281,0.560866,1.13684,0.772013,-0.289985,0.739797,0.279078,0.212263,-0.0651039,-0.557993,-0.143995,-0.0876858
0.25046,0.0495065,0.336268,1.1464,0.912078,1.73354,1.9988,-0.310644,0.778681,0.126229,0.044287,0.208934,-0.239841,0.0645328,-0.0374078
1.05749,-0.354701,0.249999,0.97358,0.599483,1.41203,0.977676,-0.285223,0.629311,0.195075,0.0757024,0.0293244,-0.514244,-0.216602,-0.185226
1.47677,-0.723246,0.18377,0.289889,0.17609,0.441166,0.899846,-0.267033,0.646625,0.574934,0.733154,0.289555,-0.383748,-0.239327,-0.318308
0.599131,-0.299383,0.442935,0.691636,0.319257,0.943578,1.03201,-0.364332,0.651654,0.54305,0.44625,0.421327,-0.441986,0.439873,0.0846269
1.25762,-0.586781,0.292784,0.49575,0.395492,0.768299,0.541543,-0.242384,0.729654,0.459202,0.637548,0.352756,-0.441637,-0.0735983,-0.20351
1.05191,-0.631228,0.385816,0.806552,0.22114,0.821115,0.484707,-0.144758,0.664442,0.292969,0.337789,0.667985,-0.499217,0.126145,0.290192
0.960458,-0.630058,0.0911052,0.77884,0.756762,1.18884,1.08312,-0.333637,0.574466,0.282806,0.519262,0.431341,-0.418137,0.208547,-0.164071
0.589089,-0.0967844,0.338675,0.902456,0.744274,1.32481,1.32703,-0.36181,0.684554,0.347938,0.260729,0.216827,-0.354913,-0.223766,-0.275872
1.05821,-0.393056,0.598373,0.456447,0.183399,0.557473,0.608599,-0.314116,0.737243,0.176848,0.345119,0.236345,-0.380924,-0.032924,0.0329485
0.369228,-0.413009,0.580008,1.00233,0.892417,1.46602,1.45356,-0.211225,0.719099,0.253393,0.438271,0.53694,-0.306654,0.0596408,0.133034
0.659712,-0.634485,0.426412,1.09079,0.572596,0.762319,1.19368,-0.120562,0.644572,0.391507,0.640222,0.511574,-0.263256,0.242284,0.272984
0.93196,-0.184443,0.462653,0.712644,0.586078,0.9851,0.38251,-0.142821,0.775705,0.459315,0.00390814,0.308225,-0.539107,-0.0513966,-0.237519
1.00309,-0.64529,0.339008,1.12896,0.750027,0.972941,0.417294,-0.195261,0.641797,0.28157,0.448956,0.160474,-0.580436,-0.142841,-0.338459
1.21632,-0.62417,0.0768618,0.867501,0.78586,1.19575,1.22323,-0.35459,0.649491,0.541158,0.26596,-0.068094,-0.646551,-0.113408,-0.406344
1.14269,-0.444121,0.24295,0.757461,0.318934,0.805322,1.04287,-0.290011,0.660831,0.733684,0.409235,0.1805,-0.525156,0.083503,-0.337163
1.27186,-0.331851,0.319205,0.418388,0.660294,1.0922,0.49186,-0.233427,0.696673,0.67787,0.0681803,-0.194863,-1.04627,-0.390231,-0.537849
0.807377,-0.506527,0.626471,0.775773,0.279402,0.835701,1.02169,-0.240047,0.657559,0.283259,0.379656,0.332855,-0.336479,0.160318,0.196622
0.712274,-0.560544,0.381619,1.01608,0.813824,1.16685,0.965071,-0.309476,0.744774,0.357436,0.233711,0.212207,-0.455835,0.00545344,-0.244557
1.0283,-0.407222,0.560585,0.293921,0.244034,0.487375,0.450819,-0.224368,0.729008,0.671446,0.686301,0.26845,-0.595742,-0.190509,-0.0628226
1.09063,-0.709376,0.328659,0.721791,0.479347,1.43982,0.643348,-0.233163,0.731477,0.475192,0.257418,0.169143,-0.446436,0.0256274,0.00736818
0.835074,-0.817237,0.318773,0.658424,0.336845,0.742017,0.706948,-0.261148,0.670964,0.355567,0.789524,0.448167,-0.0609208,0.290349,0.332187
0.505977,-0.356799,0.368248,0.894734,0.606906,1.0594,1.12478,-0.333323,0.723181,0.267489,0.59934,0.376481,0.0285033,0.324383,0.0937518
0.933842,-0.275806,0.497035,0.627727,0.497065,0.851253,0.502212,-0.207967,0.686143,0.348106,0.248239,0.206511,-0.547179,-0.153232,-0.211798
1.30875,-0.899884,0.648092,0.895691,0.346082,0.641447,0.280308,-0.215757,0.810082,0.363382,0.0816404,0.306426,-0.504178,-0.114961,-0.324002
0.555926,-0.406611,0.498015,0.952037,0.752343,1.31066,1.09395,-0.362263,0.738275,0.249083,0.116781,0.0844766,-0.34882,-0.12261,0.0631227
1.52537,-0.544335,0.177629,0.373359,0.352179,0.405278,0.319261,-0.0957722,0.756062,0.207298,0.359722,0.251474,-0.480975,-0.065551,-0.138729
0.886912,-0.526168,0.303625,0.505013,0.354468,1.04224,0.837735,-0.3445,0.765643,0.357774,0.747108,0.431386,-0.169604,0.0788295,-0.00101497
1.05869,-0.401961,0.206642,0.769442,0.445866,1.05482,0.652286,-0.227174,0.661752,0.155904,0.281445,0.322256,-0.402213,-0.162637,0.0219059
1.15451,-0.537279,0.00213456,0.767966,0.748108,1.37972,1.1989,-0.284461,0.74107,0.287861,0.256511,0.0435965,-0.466881,-0.14937,-0.150061
0.117276,-0.571975,0.26799,1.36402,0.891617,1.73785,1.50228,-0.35578,0.706209,0.525719,0.850938,0.577891,-0.268015,0.58478,0.209388
1.00908,-0.611211,0.422135,0.380287,0.408803,0.948494,0.766166,-0.30802,0.655527,0.406594,0.576112,0.219321,-0.159886,-0.02052,0.12311
0.882841,-0.184643,0.456547,0.784421,0.739096,1.14108,0.476781,-0.271968,0.696445,0.197725,-0.0665217,0.107603,-0.655455,-0.261322,-0.248552
0.833811,-0.495126,0.515984,0.826167,0.379217,1.07922,1.10722,-0.233798,0.679086,0.235125,0.28366,0.26913,-0.423715,-0.205765,0.0769985
1.10791,-0.398687,0.281797,0.550572,0.320136,0.417112,0.84535,-0.212357,0.730817,0.286147,0.395531,0.245185,-0.0170539,-0.151958,0.0204384
1.49713,-0.741962,0.175062,0.532421,0.586962,0.745492,0.918319,-0.342286,0.772556,0.321423,0.595491,-0.0768583,-0.35918,0.103991,-0.33485
1.39777,-0.549023,0.396028,0.170229,0.054924,0.725117,0.0570128,-0.258436,0.691372,0.286606,0.45195,0.310274,-0.4954,-0.058758,-0.14931
1.06137,-0.624375,0.38783,0.527959,0.503174,0.778095,0.720321,-0.251621,0.650302,0.293314,0.567106,0.480575,-0.410348,0.167517,-0.0298329
0.225575,-0.64492,0.131498,0.969185,1.09426,1.7368,1.47673,-0.370035,0.688937,0.679908,1.03432,1.03126,-0.0296365,0.505153,0.514583
0.502977,-0.334897,0.261219,1.26187,0.993373,1.75811,1.29828,-0.260074,0.72298,0.242537,0.0935858,0.348372,-0.577725,-0.0186145,0.0775764
0.781594,-0.474177,0.373332,1.08552,1.05326,1.14643,1.37454,-0.219473,0.726686,0.300136,0.507297,0.355885,-0.348043,-0.198859,-0.0905352
1.78161,-0.790469,0.464504,0.163898,-0.242365,0.329978,0.207516,-0.197045,0.65185,0.280336,0.347622,0.134588,-0.541389,-0.237493,-0.285267
1.10279,-0.741113,0.335566,0.836549,0.622668,1.02293,0.820003,-0.236768,0.688411,0.234974,0.295441,0.441122,-0.639092,-0.00680579,-0.108442
1.04529,-0.454691,0.360648,0.807945,0.788168,1.24917,0.875332,-0.325829,0.727934,0.531171,0.294478,-0.0603394,-0.789889,-0.322468,-0.22841
1.37569,-0.41833,0.532645,0.98432,0.494817,0.894275,0.717436,-0.205868,0.811294,0.861798,-0.65567,0.004899,-1.18324,-0.816052,-0.685507
0.925169,-0.542676,0.141987,0.833831,0.736091,1.17323,1.46101,-0.304887,0.707004,0.19194,0.255607,0.233063,-0.31422,0.144931,-0.171048
0.88851,-0.572545,0.386543,0.758036,0.759322,1.03261,0.57497,-0.401746,0.727109,0.284542,0.399204,0.113189,-0.251071,0.263402,-0.029491
0.620734,-0.342509,0.515391,0.634634,0.397257,0.582294,0.752817,-0.180141,0.624717,0.492104,0.555751,0.628974,-0.110631,0.236616,0.230045
1.14534,-0.513352,-0.0562411,0.967826,0.788517,1.30602,1.14516,-0.246222,0.682308,0.263925,0.255221,0.373659,-0.51159,-0.282782,-0.104292
1.47626,-0.698057,0.314676,0.652895,0.116362,0.449924,0.274032,-0.278324,0.823756,0.202195,0.153463,-0.00792091,-0.413621,-0.0401872,-0.171035
1.11579,-0.396627,0.128338,0.805458,0.297324,0.553171,0.955968,-0.13074,0.741602,0.176946,0.367524,0.238724,-0.327082,0.0531261,0.0241195
0.737613,-0.477376,0.0102674,1.28805,1.05022,1.65687,1.28314,-0.338543,0.697772,0.433952,0.166841,0.193878,-0.655752,0.0921617,0.0378778
1.64436,-0.472698,-0.0179672,0.246138,0.444865,0.820154,0.775362,-0.222579,0.776227,0.60844,0.365958,-0.0499487,-0.633594,-0.395387,-0.442138
1.26325,-0.523744,0.264653,0.650515,0.506186,0.94462,0.737474,-0.260113,0.694306,0.222689,0.228363,-0.138024,-0.49625,-0.193062,-0.12836
0.910725,-0.349995,0.325913,0.808701,0.591489,0.903223,1.28177,-0.382207,0.712361,0.205297,0.201104,-0.000878983,-0.213853,-0.0400748,-0.3482
1.06088,-0.594709,0.0577773,0.799775,0.767508,1.43221,0.938167,-0.303613,0.729595,0.219442,0.235263,0.072836,-0.185334,0.127251,-0.248741
1.26807,-0.603032,0.160125,0.675124,0.0777519,0.923206,0.220931,-0.269428,0.676099,0.463711,0.392089,0.599973,-0.0080714,0.230163,-0.0231873
0.581783,-0.543958,0.536071,0.739711,0.526617,1.0077,0.524546,-0.285573,0.615992,0.425057,0.795475,0.533041,-0.49651,0.0674386,0.316267
1.09171,-0.702952,0.54903,0.669063,0.510933,0.636948,1.09309,-0.238106,0.650261,0.145744,0.0675975,0.0802633,-0.205357,0.0614712,-0.215498
0.772886,-0.479094,0.357207,0.778238,0.561212,1.00243,1.02673,-0.194513,0.749265,0.229767,0.438414,0.433899,-0.0601489,0.00335629,-0.0968507
0.887292,-0.515535,0.121677,1.21879,0.637728,1.54405,1.59788,-0.315564,0.718166,0.656894,0.267788,0.0867872,-0.779843,-0.37032,0.0901098
0.765781,-0.436909,0.332337,0.95366,0.910347,1.24308,1.43239,-0.29231,0.576516,0.356711,0.238341,0.108392,-0.444278,-0.110357,-0.230608
1.15506,-0.621779,0.211927,0.626032,0.598199,0.911998,1.06317,-0.32256,0.61309,0.362996,0.372325,0.355676,-0.469695,-0.229862,-0.115374
0.985372,-0.665751,0.275352,0.602489,0.516942,1.10785,1.39257,-0.326995,0.714254,0.419088,0.533501,0.255505,-0.48846,0.0145895,0.0137313
1.55372,-0.545897,0.103825,0.589384,0.425055,1.04388,0.719508,-0.197423,0.670385,0.254313,-0.0581573,0.146098,-0.651654,-0.472137,-0.447258
0.991914,-0.550894,0.300307,0.930733,0.554115,1.32256,0.768967,-0.297885,0.832595,0.097768,0.268345,-0.0144865,-0.28082,0.00140352,0.111689
0.839167,-0.515107,0.319376,0.658326,0.62347,0.89835,1.02559,-0.275674,0.642238,0.381173,0.56178,0.360184,-0.30843,0.105054,-0.0706309
0.631999,-0.338339,0.255538,0.961019,0.881664,1.45015,0.836247,-0.242223,0.73325,0.387708,0.186391,0.344611,-0.34223,0.0630567,0.382165
1.69318,-0.509915,0.161635,0.493403,0.326782,0.813029,0.390801,-0.19588,0.698591,0.429695,0.216873,-0.220478,-0.830472,-0.520191,-0.532432
1.98211,-0.817079,0.159788,0.559631,-0.277975,0.215619,0.0166523,-0.156081,0.728827,0.323011,0.13215,0.350026,-0.653251,-0.247489,-0.19902
1.41008,-0.591032,0.238356,0.641499,0.731944,0.897663,0.803262,-0.223015,0.610611,0.490901,0.259213,-0.0306457,-0.687245,-0.622378,-0.517815
0.875342,-0.604283,0.119996,0.682623,0.648768,1.41073,1.19363,-0.250798,0.678389,0.677766,0.758395,0.635985,-0.536655,-0.0501814,0.0165793
1.14948,-0.556117,0.393777,0.756034,0.25182,0.784384,0.603508,-0.261867,0.682143,0.334947,0.219657,0.0787867,-0.316337,0.0073803,-0.193816
0.935806,-0.571486,0.297525,0.659741,0.351757,1.02379,0.724969,-0.27844,0.719259,0.241306,0.371291,0.353347,-0.236129,-0.0671872,-0.163603
1.16033,-0.541656,0.300061,0.676013,0.484479,0.609399,0.788104,-0.224299,0.664815,0.409497,0.385684,0.271633,-0.443026,0.210336,-0.0597406
0.932612,-0.663969,0.484933,0.88814,0.598424,0.850592,0.988403,-0.271787,0.681463,0.391324,0.190767,0.0161987,-0.0522111,-0.00620144,-0.0815049
1.08453,-0.636483,0.0888285,0.87782,0.827488,1.09898,0.843162,-0.141255,0.626408,0.156229,0.314794,0.383848,-0.433478,-0.0596703,0.0178216
0.501636,-0.388395,0.396393,0.807618,0.541522,0.954812,0.859319,-0.193308,0.71189,0.672518,0.815201,0.843198,-0.230139,0.169952,0.172401
1.32914,-0.485265,0.447066,0.568887,0.184034,0.820573,0.544375,-0.318484,0.737664,0.305993,0.210262,-0.156375,-0.633306,-0.20082,-0.313004
1.08494,-0.725003,0.394592,0.872081,0.20198,1.11389,1.21617,-0.238785,0.735797,0.148686,0.33186,0.329836,-0.395188,0.16092,-0.123305
1.25278,-0.476444,-0.0943698,0.912072,0.460624,0.718037,0.915038,-0.1688,0.670482,0.383256,0.375139,0.354013,-0.453524,-0.170591,-0.207363
0.935973,-0.320653,0.525522,0.506423,0.286318,0.913817,0.565607,-0.299389,0.650296,0.152952,0.220528,0.154774,-0.249012,0.209075,-0.257863
0.767995,-0.207238,0.435082,0.617049,0.565253,0.858007,0.887713,-0.245369,0.711944,0.274383,0.409291,0.409817,-0.490953,0.0988286,0.00876895
0.674074,-0.352079,0.384791,1.15181,0.83647,0.974945,0.494264,-0.120524,0.69275,0.329099,0.074056,0.323988,-0.564975,-0.0569284,-0.151797
1.31608,-0.627094,0.29581,0.631786,0.178817,0.635036,0.952061,-0.236659,0.659711,0.240412,0.383457,0.0454541,-0.392993,0.147915,-0.00713791
0.823123,-0.584407,0.41585,0.727349,0.84817,1.04969,1.26119,-0.31423,0.657178,0.298255,0.276194,0.172184,-0.245949,0.135678,-0.070407
1.17799,-0.423123,0.350192,0.631658,0.498514,0.648087,0.195519,-0.231044,0.644773,0.199341,0.249473,0.116297,-0.42654,-0.243976,-0.160741
0.763465,-0.326014,0.428729,0.812984,0.937657,1.03656,0.629429,-0.232542,0.747577,0.400557,0.289095,0.229281,-0.461318,-0.0921084,-0.0302187
0.893168,-0.505746,0.66446,0.634549,0.419814,0.801509,0.933159,-0.311002,0.651013,0.282397,0.180691,0.190762,-0.254812,-0.0668411,-0.311347
1.14153,-0.489194,0.249704,0.838783,0.523387,0.900583,0.566006,-0.161613,0.78195,0.269793,0.125974,0.199829,-0.376529,-0.0784103,0.147122
1.46479,-0.772491,0.306162,0.400038,0.254949,0.418617,0.372847,-0.142841,0.80176,0.27955,0.266116,0.00282969,-0.167073,0.239577,0.00204494
1.06402,-0.615011,0.124446,0.678097,0.527977,1.03165,0.817119,-0.34325,0.622481,0.451321,0.655623,0.294633,-0.305544,-0.0143658,-0.317125
0.932945,-0.55359,0.0230797,1.34655,0.882832,1.42545,1.06698,-0.208443,0.680386,0.190598,0.125549,0.393441,-0.418964,-0.109842,0.123075
0.794404,-0.338858,0.11497,0.729771,1.02097,1.24058,1.06677,-0.401775,0.647832,0.306541,0.549168,-0.126094,-0.155897,0.0870538,-0.170601
0.366256,-0.242298,0.297362,1.02317,0.94705,1.60821,1.20874,-0.273772,0.732423,0.142913,0.350375,0.352404,-0.204969,-0.0207862,0.0949851
1.02033,-0.603837,0.431515,0.633735,0.420375,0.689857,0.567758,-0.241414,0.679613,0.356976,0.443974,0.50948,-0.179541,-0.212681,0.00417337
0.412901,-0.415528,0.5501,1.11356,0.910457,1.34513,0.994173,-0.192239,0.716028,0.210018,0.412299,0.349064,-0.249103,0.177478,0.253237
1.09799,-0.493247,0.522906,0.557091,0.129675,0.846729,0.325326,-0.173995,0.726343,0.287791,0.0889125,0.480924,-0.500954,-0.118341,-0.0465177
1.02039,-0.546894,0.123979,1.01128,0.798585,1.29097,0.982338,-0.184925,0.691579,0.413834,0.0907727,0.486364,-0.653181,-0.198195,0.0509646
1.07028,-0.49941,0.397089,0.654186,0.751644,0.983331,0.980667,-0.262824,0.636725,0.26221,0.146615,0.197717,-0.517862,-0.102776,-0.192731
1.60858,-0.605121,0.13303,0.614613,0.556002,0.85298,0.806451,-0.237439,0.640592,0.495491,0.193459,-0.170718,-0.88267,-0.596625,-0.427616
1.26323,-0.666704,0.293909,0.650647,0.299815,0.761581,0.534484,-0.243211,0.678523,0.476053,0.206759,0.0931549,-0.367519,-0.0796385,0.0428985
