alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines,sigma_f,sigma_v,op_adherencesupportvisit,op_coughtriage,op_diagnosticvisit,op_follow-upvisit,op_monitoringvisit,op_screeningvisit,op_screeningvisit_mch,op_treatmentvisit,op_treatmentvisit_dot,op_treatmentvisit_ltbi,op_treatmentvisit_mdr,op_vaccinations,op_visitforcollectingmedicine,op_visitforinjection
1.89968,-0.282789,0.333076,0.239288,0.16481,0.406217,-0.0607531,-0.154482,0.351434,0.258751,0.0886423,0.12851,-0.073031,0.0892552,0.0644166,0.494161,0.21503,0.0240339,-0.139794,0.238048,0.120315,0.0794938,0.0371976,0.195861,0.0532339,-0.0290749,0.136856,0.228093,-0.0943788,-0.343823,-0.225542
1.94701,-0.28193,0.147469,-0.126927,0.192847,0.611128,0.509911,-0.247039,0.357865,0.2408,0.245932,0.217455,-0.151864,0.0636472,-0.390654,0.52768,0.124762,0.119848,-0.160097,0.269123,0.202863,0.203185,0.137646,-0.0571498,0.0608435,0.052896,0.154512,0.306641,0.00894045,-0.0055555,-0.151427
2.18046,-0.41621,7.26166e-05,0.20668,0.0412145,0.377021,0.0690007,-0.0881672,0.370173,0.156564,0.206938,0.360747,-0.291126,0.0760117,-0.154462,0.589747,0.122782,-0.149834,-0.228675,0.214391,0.113024,0.148905,0.0238361,-0.005817,-0.00969549,-0.0517675,0.179953,-0.0201379,-0.0122124,-0.0608122,-0.184794
1.86535,-0.423072,0.145932,0.256926,0.53388,0.719018,0.65426,-0.199056,0.354236,0.334076,0.335792,-0.0411482,-0.246246,-0.143694,-0.259497,0.509913,0.180808,0.102978,-0.182726,0.190531,-0.110871,0.234979,0.0409853,-0.127572,-0.0130327,0.0602892,0.111351,0.279474,-0.128086,-0.266755,-0.217867
1.90724,-0.389462,0.553827,0.0870032,0.000244919,0.563094,0.123405,-0.198385,0.329457,0.248701,-0.0513652,-0.0170895,-0.284934,0.12382,-0.100772,0.510571,0.104707,-0.119614,-0.219652,0.219519,0.0206424,0.16099,0.047236,-0.0345258,-0.0304383,0.0229823,0.0827034,0.137088,-0.172086,-0.0706144,-0.0879163
2.03293,-0.62737,0.192973,0.0531927,0.367788,0.340401,0.262729,-0.201316,0.363378,0.103731,0.137556,0.132518,-0.12058,0.0778272,-0.111208,0.4491,0.147573,-0.0353085,-0.175224,0.262496,-0.209767,0.106783,0.110659,0.0745192,0.030155,0.00132355,0.2005,0.224969,-0.0468973,-0.155549,-0.0161809
1.57349,-0.487813,0.411115,0.490825,0.34284,0.536564,0.484409,-0.15942,0.341346,0.246494,0.155327,0.358324,-0.181439,0.232296,0.107318,0.432522,0.2127,-0.146052,-0.268314,0.211191,0.112859,0.0641382,0.090877,0.220832,-0.0478087,0.079929,0.111334,0.113969,-0.0474977,0.0137443,0.0834553
1.82468,-0.223012,0.344701,0.284373,0.242772,0.360853,0.159868,-0.205699,0.35393,0.00699359,-0.00363884,0.00239007,-0.0101183,0.00435242,-0.00749147,0.477108,0.224315,0.0658996,-0.19718,0.124122,-0.0625026,0.0941428,0.000262267,0.223514,0.0304772,0.110592,0.135295,0.328682,-0.194392,-0.0994165,-0.0906836
1.71606,-0.294566,0.145829,0.43744,0.406404,0.804857,0.551507,-0.200876,0.347656,0.14079,0.11009,0.0826373,-0.096903,-0.0444805,-0.262163,0.461571,0.180236,0.0729131,-0.071845,0.338036,0.238549,0.31142,0.167006,0.163034,-0.0187948,0.14145,0.0742169,0.133957,-0.0522983,-0.347819,-0.190736
1.75425,-0.329881,0.292737,0.380545,0.338316,0.661721,0.585869,-0.268592,0.356458,0.157574,0.10524,0.107829,-0.168411,-0.0846782,-0.276741,0.460202,0.18575,-0.0616164,-0.149724,0.191779,-0.0178565,0.221359,0.0942632,0.150255,0.0211333,0.0205461,0.00440099,0.202564,-0.109576,-0.215678,-0.0751356
1.6659,-0.286528,0.374713,0.232215,0.307678,0.519109,0.249675,-0.204256,0.354072,0.0906961,0.16683,0.106326,0.0449,0.158134,-0.0817687,0.494731,0.209838,-0.162705,-0.278029,0.208348,0.330434,0.0389616,0.0185515,-0.108824,0.105026,-0.0431619,0.0118566,0.329068,-0.10349,-0.143483,-0.154123
1.97105,-0.562207,0.236153,0.463888,0.268993,0.569107,0.615799,-0.300183,0.340792,0.134819,0.140257,0.262052,-0.0731871,0.147557,-0.284137,0.443825,0.164201,-0.236676,-0.265828,0.0974563,0.229292,0.0655142,-0.0802927,-0.112525,-0.13794,-0.16281,-0.0807873,-0.0835407,-0.209205,-0.286992,-0.00760131
2.27345,-0.426854,0.00144611,0.285721,0.589325,0.910663,0.718726,-0.220096,0.35119,0.402209,-0.120517,-0.270331,-0.852121,-0.350501,-0.52465,0.504517,0.0983303,-0.045035,-0.10729,0.25195,0.203227,0.119075,0.125852,0.0398734,0.00895651,0.000336141,0.0793926,0.0336532,-0.0664716,-0.0230878,-0.177477
2.04345,-0.516735,0.0388884,0.405844,0.348892,0.754274,0.551085,-0.185219,0.347515,0.172675,-0.066619,0.087671,-0.134811,-0.0599174,-0.2794,0.532416,0.13344,-0.0196215,-0.147796,0.211022,-0.0324421,0.211212,0.0668507,-0.0234044,0.044561,0.0666399,0.0986643,0.18554,-0.0235227,0.00311454,0.0359975
1.58036,-0.203644,0.298602,0.197651,0.50924,0.686241,0.44417,-0.261676,0.355268,0.177667,0.265434,-0.00418817,-0.0530279,0.108448,-0.173003,0.479743,0.169448,-0.0683787,-0.119717,0.219103,-0.0519193,0.167001,0.107842,0.0411893,-0.0086271,0.0231723,0.156161,0.246753,-0.0914256,-0.248007,-0.101125
1.60062,-0.355871,0.284155,0.564721,0.584272,0.700215,0.689651,-0.217274,0.34367,0.102436,0.247011,0.213181,-0.178537,0.00958145,-0.170445,0.578829,0.140647,0.0328742,-0.297524,0.198101,-0.0784976,0.145193,0.0372538,0.175796,0.0240598,-0.0732132,0.0847781,0.146486,-0.149077,-0.135029,-0.0689786
1.52175,-0.251261,0.410011,0.429293,0.301365,0.576753,0.393369,-0.237402,0.375378,0.192769,0.100081,0.0858742,-0.159802,0.169443,-0.091484,0.548667,0.0881317,-0.0202684,-0.160459,0.174378,0.169836,-0.0195674,0.0914851,0.0198944,-0.0419947,-0.174365,0.120172,-0.12711,-0.0508667,0.0422351,-0.0536237
1.78906,-0.422451,0.350407,0.552568,0.390825,0.702606,0.303258,-0.229153,0.362947,0.00992683,0.00658609,0.00150086,0.00683321,0.0139005,0.00199383,0.528081,0.292479,0.178333,-0.282233,0.183289,-0.253902,0.155914,-0.0675229,0.416285,-0.159254,-0.0418128,0.0653735,0.311961,-0.162883,-0.427464,-0.376344
1.66723,-0.40662,0.195072,0.517517,0.413091,0.710231,0.374367,-0.188401,0.34765,0.0721601,0.0467619,-0.0642971,-0.10822,0.181337,0.0329516,0.392981,0.235312,-0.0478796,-0.099303,0.319919,0.0606264,0.267927,0.237966,0.068784,0.0869857,0.205839,0.184689,0.664535,-0.0277314,-0.313963,-0.0128803
1.70075,-0.318949,0.303241,0.421999,0.450606,0.750899,0.17981,-0.168882,0.332806,0.176754,0.154995,0.25239,-0.288523,0.0404518,0.0399373,0.461111,0.250114,-0.212199,-0.234278,0.24068,-0.0330927,0.100027,0.00423328,0.0595964,0.0496915,-0.073399,-0.0811408,0.127619,-0.126755,-0.145466,-0.179845
1.89054,-0.586531,0.229665,0.438007,0.319849,0.72651,0.47731,-0.159763,0.341056,0.250254,0.17429,0.19041,-0.342579,0.351821,0.0401166,0.518612,0.0830478,0.0101455,-0.180859,0.132109,-0.0445271,0.141281,0.00324909,-0.00766128,-0.0174549,0.0240972,-0.00730785,0.0922178,-0.125853,-0.178765,-0.02499
2.08504,-0.475112,0.458874,0.187643,0.173785,0.39325,0.00897872,-0.197405,0.357869,0.131299,0.0910148,0.197763,-0.163179,0.218167,-0.0321271,0.488508,0.108823,-0.0350734,-0.34007,0.0858279,-0.0449019,0.0345499,-0.0907911,-0.022466,-0.10606,-0.0492534,-0.0371034,0.0159952,-0.232915,-0.0981914,-0.241615
1.88631,-0.451757,0.266824,0.276915,0.242995,0.431487,0.563916,-0.209637,0.343595,0.103304,0.079746,0.166,-0.0550726,0.0415324,0.0408464,0.492483,0.230681,0.0261964,-0.226966,0.195799,0.0822743,0.174314,0.0750122,-0.033528,-0.00652207,0.00263719,0.137846,0.195832,-0.0994967,-0.225527,-0.106807
1.94001,-0.36811,0.437605,0.206842,0.0723357,0.287972,0.0241775,-0.192563,0.34843,0.257992,0.0327903,0.102965,-0.314983,-0.0126307,-0.283597,0.530214,0.111265,-0.0442985,-0.231675,0.266756,-0.099315,0.1964,0.0548244,0.0706309,-0.00999668,0.0557346,0.0919339,0.0854173,-0.113427,-0.0175622,0.0265419
2.1915,-0.384403,0.125402,0.246064,0.335783,0.258427,0.416942,-0.154829,0.335307,0.145317,0.0829097,-0.000111938,-0.433831,-0.00294696,-0.291311,0.472727,0.178954,-0.018699,-0.219697,0.187201,-0.243682,0.149567,0.0576417,0.133464,-0.0465997,-0.00927155,0.0398683,0.00992184,-0.0832394,-0.274374,0.0159921
2.34548,-0.504173,0.224599,0.145978,-0.183956,0.227993,0.144421,-0.206677,0.346746,0.225762,0.00545786,0.106083,-0.158314,-0.00237436,-0.260264,0.489611,0.140037,0.0151318,-0.290624,0.183332,0.0213713,0.12119,0.0256811,0.0561123,-0.0547233,-0.116877,0.0075936,0.0293884,-0.107702,-0.149859,-0.0322196
2.00733,-0.337033,0.289418,-0.00644724,-0.0708079,0.0744348,-0.0048312,-0.22803,0.35641,0.208122,0.364336,0.285926,0.260116,0.351787,-0.125267,0.450359,0.108264,0.00309143,-0.17717,0.193823,0.0172013,0.201218,0.0307918,0.0971744,-0.022968,7.54654e-05,0.0030898,0.024326,-0.136943,-0.0457124,-0.0190838
1.91601,-0.434778,0.134552,0.184981,0.348036,0.708867,0.54934,-0.193078,0.361431,0.137801,0.148312,0.0695087,-0.122941,0.0804709,-0.0889516,0.435295,0.119144,0.112909,-0.186007,0.283439,0.0470915,0.19292,0.0447172,0.0900695,0.00972489,0.0115018,0.0986882,0.0236686,-0.0426133,-0.131905,-0.0344982
2.16622,-0.269094,0.134069,-0.0259585,0.309298,0.208338,0.114509,-0.213897,0.357833,0.177681,0.180154,0.0864098,-0.185616,-0.112868,-0.320294,0.426726,0.140393,-0.244977,-0.294762,0.105068,-0.126933,0.0960429,0.0226672,-0.00425299,0.00682293,0.0119878,0.107609,0.0138014,-0.150205,-0.158696,-0.23641
2.03593,-0.604705,0.0993305,0.329291,0.309445,0.621035,0.382892,-0.235241,0.347396,0.0690501,0.0153746,0.046888,-0.0484745,0.0900001,-0.0384285,0.509759,0.0966636,0.123303,-0.118358,0.172703,-0.002749,0.164814,0.0473037,0.113199,0.0496181,0.0304484,0.156629,0.129034,-0.00634694,-0.0680992,-0.0320678
2.02715,-0.40734,0.00881023,0.492309,0.410023,0.662223,0.713268,-0.206773,0.353353,0.20273,0.183163,0.196871,-0.488857,-0.112549,-0.144799,0.418466,0.136303,-0.0471306,-0.219014,0.19636,-0.0798547,0.0997558,0.062219,0.253073,-0.0333433,-0.120561,0.0559303,0.263142,-0.11026,-0.0652734,-0.152511
1.68662,-0.513785,0.435453,0.490783,0.215411,0.486569,0.174484,-0.172943,0.347234,0.125192,0.140673,0.176105,-0.062216,0.198465,-0.0633471,0.511284,0.126604,-0.184825,-0.19174,0.124023,-0.0399538,0.177365,0.0298645,0.179914,-0.0046942,0.0898047,0.121499,0.0448382,-0.129681,-0.11629,-0.0191184
1.53085,-0.27805,0.216752,0.484604,0.601183,0.75128,0.638365,-0.226899,0.355873,0.138381,0.23133,0.054898,-0.110539,0.272333,-0.0130433,0.4574,0.142595,-0.223585,-0.207645,0.208424,0.181539,0.147481,0.0920151,0.0408937,-0.0892055,-0.0120723,0.054621,0.0363108,-0.121725,-0.264237,-0.171674
1.5305,-0.291528,0.415105,0.476675,0.527609,0.885711,0.817178,-0.28879,0.351906,0.115925,0.0602271,0.0476792,-0.214327,-0.0419667,-0.189975,0.480966,0.082949,0.0637983,-0.122032,0.144408,-0.0516369,0.0111853,0.014417,0.153316,-0.00194115,-0.0750267,0.0703033,0.0058171,-0.0525726,0.0574039,-0.0437558
1.51897,-0.257533,0.355505,0.572341,0.582756,0.734903,0.781491,-0.203897,0.360446,0.373032,0.0882032,0.356956,-0.43831,0.209239,-0.231779,0.526558,0.114875,0.00954986,-0.239509,0.15027,-0.000794993,0.086251,0.033763,0.111712,-0.0147637,0.0137653,0.0677799,-0.226311,-0.066246,-0.181148,-0.0394801
1.98136,-0.336208,0.000695694,0.657846,0.591555,0.684246,0.319915,-0.1746,0.345285,0.180448,-0.0549923,0.222818,-0.102393,-0.0840163,-0.269621,0.503443,0.146408,-0.284598,-0.124011,0.203863,-0.0821051,0.0607543,0.0173094,0.184425,-0.0585696,0.00538224,0.0922001,-0.0622669,-0.0685734,-0.261754,-0.120391
1.94759,-0.217541,0.294287,-0.066055,-0.0249101,0.226577,0.367678,-0.254081,0.353394,0.20516,0.177322,0.184412,-0.214479,0.019376,-0.251759,0.478735,0.145636,-0.183834,-0.194346,0.198261,0.026128,0.0409423,0.0641933,0.104223,0.0893072,-0.0573286,0.116495,0.28546,-0.0719042,-0.133853,-0.0164527
2.1131,-0.603579,0.185059,0.17685,0.0783103,0.240383,0.189433,-0.19499,0.350414,0.18287,0.173758,0.158716,-0.249875,0.236622,-0.0776112,0.476594,0.196764,0.0108006,-0.250769,0.203803,-0.141313,0.0678794,-0.00465907,-0.213356,-0.177334,-0.0730944,0.17624,0.334746,-0.157446,-0.119431,0.0656068
1.95145,-0.282892,0.260002,0.183577,0.319361,0.513348,0.512258,-0.219411,0.355008,0.265427,0.346272,0.223209,-0.342015,0.23292,-0.226598,0.481865,0.150904,-0.126956,-0.351452,0.0843657,-0.114499,-0.0152988,-0.0653048,0.0347884,-0.096298,-0.0907886,-0.0973326,0.128658,-0.252292,-0.285964,-0.122365
1.85927,-0.420313,0.123097,0.393477,0.404338,0.737883,0.747815,-0.293982,0.373364,0.19131,0.285434,0.120189,-0.152361,0.205376,-0.16336,0.463754,0.169962,0.00744929,-0.203999,0.174167,0.0142472,0.114709,-0.0386653,0.0779027,-0.137065,-0.0470715,0.133629,0.304593,-0.145324,-0.143155,-0.191947
1.62129,-0.213673,0.363989,0.468082,0.342216,0.63311,0.165615,-0.166175,0.339089,0.101254,0.0852729,0.177058,-0.232914,0.0998802,-0.0759189,0.539774,0.0995014,0.0338948,-0.183981,0.195997,0.10972,-2.02916e-06,0.0391606,-0.0996338,-0.00227703,0.030878,0.164531,-0.0291979,0.0284706,0.00428209,-0.1178
1.87996,-0.36586,0.30644,0.0666929,0.103141,0.324272,0.190519,-0.151714,0.361629,0.217427,0.225435,0.3289,-0.102918,0.263241,-0.0428775,0.452507,0.175449,-0.14103,-0.318654,0.196068,-0.187653,0.0859029,-0.0671081,0.0895367,-0.043709,-0.00601457,0.110258,0.181292,-0.0735219,-0.0971895,-0.164753
1.8645,-0.482345,0.220715,0.487206,0.40151,0.552417,0.312051,-0.171694,0.340159,0.139021,-0.0417389,0.104372,-0.211404,-0.106679,-0.0147464,0.461048,0.215532,-0.119345,-0.232447,0.196454,-0.0466769,0.215171,0.148897,0.0483331,0.00415533,0.0666909,0.0603687,0.0593841,-0.0683406,-0.198512,0.0602647
1.72379,-0.480672,0.393539,0.287876,-0.000110694,0.45423,0.670084,-0.263889,0.351603,0.199793,0.073094,0.238263,-0.127522,0.0846514,-0.302907,0.48924,0.238898,-0.121652,-0.0282674,0.325307,0.460489,0.27023,0.210758,0.0261284,0.195694,0.0891571,0.194856,0.301097,0.107905,-0.0858572,0.0787925
1.45695,-0.365178,0.344318,0.689986,0.366407,0.828989,0.644795,-0.235772,0.342759,0.145723,0.0623108,0.152431,0.0428063,-0.020464,-0.00334248,0.516954,0.139904,-0.201622,-0.097282,0.253632,-0.0724581,0.198935,0.0620937,0.0557567,0.0613951,-0.000832365,0.115691,0.100679,-0.101982,-0.231267,-0.0219129
1.50655,-0.325251,0.375705,0.616335,0.504121,0.8844,0.628721,-0.275962,0.355603,0.144181,0.0081826,0.142086,-0.225529,-0.0112983,-0.0693281,0.503496,0.204118,0.113468,-0.147417,0.234013,0.0293033,0.153935,0.0909004,0.0373222,0.0976939,0.14247,0.193546,0.152207,0.035764,-0.180476,-0.109875
1.78279,-0.450465,0.436326,0.503761,0.343217,0.504338,0.750987,-0.235204,0.337549,0.105397,0.124967,0.177505,-0.117344,-0.117018,-0.136176,0.532173,0.109197,0.153527,-0.348074,0.136935,0.148083,0.182007,0.0212834,0.0771199,-0.124703,-0.127215,0.0245329,0.0060866,-0.127539,-0.0557392,-0.211191
1.97449,-0.381042,0.240777,0.320688,0.32318,0.648227,0.28417,-0.165283,0.359703,0.166149,-0.0365383,0.0568499,-0.334493,0.12134,-0.0844297,0.531523,0.232281,-0.0984668,-0.30767,0.199126,-0.0898856,0.198012,0.0465741,-0.0496582,-0.0340961,0.108406,0.0824459,0.183619,-0.143686,-0.368723,-0.0694145
2.21848,-0.472099,0.165744,0.0834348,0.123325,0.256905,0.510016,-0.287107,0.357521,0.14457,0.127662,0.0791737,-0.0725292,0.0271842,-0.259866,0.452868,0.165685,-0.0392666,-0.246847,0.18447,-0.140162,0.105423,0.0493526,0.208656,-0.159281,-0.00398607,0.111021,-0.0482775,-0.135112,-0.345811,-0.0895627
1.96111,-0.427555,0.347829,0.117615,0.165563,0.348822,0.160866,-0.188711,0.356108,0.119509,0.114383,-0.106925,-0.117898,0.107479,-0.110402,0.463391,0.112562,0.0275757,-0.201146,0.211069,0.168765,0.193531,0.0694725,0.120315,-0.0232978,0.0439887,0.0810076,0.0944911,-0.0120222,-0.150507,-0.134445
2.02066,-0.467865,0.309811,0.21334,0.199021,0.537764,0.676738,-0.240919,0.363306,0.178055,0.186019,-0.0495653,-0.4066,0.0605313,-0.161231,0.484526,0.186731,-0.340009,-0.222583,0.163975,-0.16357,0.10998,0.0214549,0.321713,-0.0919335,-0.167902,0.0598516,0.109927,-0.153691,-0.145481,-0.147228
2.12001,-0.473907,0.200793,0.0159294,0.00790505,0.204891,-0.284142,-0.155835,0.35862,0.277981,0.329904,0.243236,-0.196193,-0.0763712,0.0169051,0.463078,0.122763,-0.0919974,-0.140094,0.235726,0.070838,0.120133,0.085544,0.0782963,0.019637,-0.0284465,0.25291,0.297262,-0.0385257,-0.28934,-0.0538067
2.09452,-0.590863,0.307902,0.246857,0.384247,0.564482,0.674219,-0.28767,0.350541,0.168114,0.279013,-0.239458,-0.426879,-0.0738142,-0.22775,0.521957,0.1635,0.158017,-0.116202,0.203401,-0.0876739,0.0592986,0.0220862,-0.0913916,-0.0839929,0.0332627,0.0382317,-0.00268015,-0.149406,-0.174495,0.0943015
2.16507,-0.388047,0.0677133,0.137208,0.272874,0.307407,0.36433,-0.219493,0.366776,0.231995,0.14588,-0.0907709,-0.228239,-0.126572,-0.294162,0.4695,0.11326,-0.0709121,-0.280511,0.240848,0.198559,0.251263,0.0591198,-0.0225863,0.00246114,-0.0289153,0.05701,0.127765,-0.0810854,-0.15299,-0.0260065
2.22477,-0.469399,0.244759,0.155511,0.00213106,0.314641,-0.0943547,-0.126489,0.344332,0.315937,0.14027,-0.00835909,-0.458358,0.0444583,-0.489494,0.502585,0.197917,0.0025275,-0.0287789,0.311452,0.407958,0.2389,0.165756,0.152258,0.0181491,0.135919,0.225852,0.0986121,0.0304592,-0.0760642,-0.122267
2.17289,-0.461722,0.10171,0.20481,0.111936,0.574138,0.647385,-0.17888,0.342057,0.313202,-0.0358805,-0.00758087,-0.178308,0.0359297,-0.274664,0.476402,0.156331,-0.145356,-0.20856,0.17595,0.0459373,0.113232,0.0270516,0.0415019,-0.0134455,-0.0356835,0.164385,-0.00196235,-0.0713827,-0.401574,-0.162522
1.96189,-0.534067,0.261252,0.31549,0.321565,0.568328,0.385969,-0.20069,0.359766,0.205045,0.122853,0.409159,-0.10901,0.0906132,-0.170602,0.533534,0.135042,0.0604543,-0.261906,0.168619,-0.0638386,0.080597,-0.00342252,0.288323,-0.0711905,-0.0114876,0.114173,0.216117,-0.0614708,0.0285295,-0.198083
1.9742,-0.323503,0.334429,0.254997,-0.000511082,0.542019,0.126687,-0.219418,0.352185,0.139152,0.0683475,0.111375,-0.135712,0.134743,-0.183888,0.51329,0.171656,0.014538,-0.265364,0.229888,0.160046,0.133092,-0.00807747,0.072278,-0.0378142,0.0245357,0.0874527,0.0138256,-0.144303,-0.0319552,-0.175067
1.98274,-0.300637,0.207192,0.36597,0.1559,0.627587,0.126433,-0.214535,0.350033,0.190615,0.0262366,0.0102218,-0.16206,0.0879809,-0.26479,0.515211,0.144314,-0.146901,-0.172574,0.219989,0.0270812,0.107655,0.00723883,0.0779419,-0.0311085,0.0211852,0.086572,0.010827,-0.132884,-0.195056,-0.079452
2.2923,-0.537348,0.29404,0.043923,-0.10298,0.19264,0.282668,-0.189466,0.342188,0.137828,0.200518,0.0986585,-0.018581,-0.134251,-0.141918,0.540946,0.0926862,0.0257787,-0.255768,0.136132,0.105407,0.0960429,-0.00604823,-0.0790027,-0.0206861,0.0885419,0.106607,0.0679632,-0.1273,-0.0487959,-0.11155
2.07186,-0.396418,0.231651,0.0388102,0.264487,0.514557,0.119374,-0.249907,0.369901,0.138771,0.233032,0.145885,-0.0825016,-0.114529,-0.311258,0.4583,0.160362,-0.37107,-0.327619,0.149913,0.111699,0.115813,0.00214901,-0.118418,0.0177679,-0.0603283,-0.000477266,-0.0466863,-0.0208077,-0.155747,-0.123649
2.11469,-0.448492,-0.0162973,0.317244,0.248627,0.629197,0.348707,-0.173716,0.358899,0.212974,0.143127,0.114136,-0.246178,-0.0892232,-0.103757,0.507174,0.113087,-0.161225,-0.181812,0.170168,-0.0308327,0.156001,0.0489669,0.0145038,0.0608063,-0.0147559,-0.0152132,0.129863,-0.0821406,-0.208211,0.0231058
2.46457,-0.492153,0.124747,0.108734,-0.0526771,0.162013,0.178671,-0.155774,0.344851,0.383723,0.0130417,0.0377828,-0.167946,-0.167059,-0.567807,0.539178,0.242566,-0.128766,-0.198705,0.219716,-0.0665865,0.246694,0.0650832,-0.105822,0.0334483,0.00255836,0.163786,0.202239,-0.0506383,-0.0374454,-0.180842
1.88044,-0.472454,0.19279,0.133312,0.240625,0.45063,0.270928,-0.313546,0.356301,0.228608,0.539679,0.112851,0.00170127,0.327199,-0.0487376,0.452402,0.213741,-0.164953,-0.355913,0.0992387,0.0755843,0.0398265,-0.011831,-0.0428663,-0.0738328,0.00332136,0.0384837,-0.050224,-0.088305,-0.0323878,-0.147367
1.55928,-0.227044,0.341447,0.403105,0.427477,0.809078,0.294631,-0.200718,0.362341,0.191389,0.21382,0.0610448,-0.150985,0.151921,-0.164692,0.498786,0.247382,0.0835812,-0.18874,0.229966,-0.0895598,0.283338,0.098142,0.0781699,-0.106157,0.0130116,0.08724,0.187784,-0.120124,-0.279765,-0.336027
1.65623,-0.237941,0.460991,0.0287144,0.289609,0.451198,0.209452,-0.251436,0.355539,0.174184,0.15795,0.189811,-0.0726834,0.120425,-0.155261,0.545648,0.188578,-0.101459,-0.158785,0.359906,0.186155,0.339905,0.201507,0.210424,0.185479,0.123318,0.194695,0.130205,-0.0187113,0.0859196,-0.0973336
1.77144,-0.290127,0.425339,0.129909,0.172954,0.549568,0.116489,-0.163689,0.354273,0.00137609,0.00146782,0.000222932,0.0012695,-0.00123328,0.00158579,0.568845,0.128199,-0.0725088,-0.210292,0.230908,0.121575,0.0975339,0.0581369,0.31442,-0.00958037,0.0033031,0.0900583,-0.0884054,-0.095149,-0.279234,-0.0742615
1.84044,-0.314648,0.222887,0.258765,0.37952,0.765024,0.39704,-0.230036,0.348829,0.120615,0.274365,0.125641,-0.210835,-0.0188213,-0.0913446,0.54408,0.138128,-0.0387774,-0.282953,0.142822,-0.117427,0.140239,0.0516087,0.174233,0.0538884,0.0484861,0.156408,-0.0103126,-0.0258369,-0.205309,-0.102115
1.68997,-0.285672,0.315323,0.332349,0.449465,0.60357,0.206355,-0.233617,0.356386,0.256401,0.173385,0.143269,-0.304231,-0.133233,-0.135417,0.45523,0.145725,-0.164401,-0.143959,0.241607,0.228819,0.29657,0.0937552,-0.00276626,0.0685723,0.0674146,0.038409,0.173323,-0.0773812,-0.167321,-0.0522539
1.82708,-0.351745,0.255964,0.190513,0.348813,0.607561,0.506865,-0.224593,0.362273,0.115818,0.236361,0.00916191,-0.226133,0.0561972,-0.125046,0.543579,0.181045,0.234604,-0.179323,0.139834,0.289781,0.172773,0.0688885,0.00560958,-0.00930905,0.0528254,0.109134,0.0214395,-0.188756,-0.0335238,-0.217577
2.16991,-0.418632,0.264923,0.148974,0.0796789,0.294675,-0.141671,-0.156575,0.344893,0.0772996,-0.0182212,0.0264524,-0.0848292,-0.208005,-0.155889,0.505286,0.132172,-0.0732644,-0.181437,0.256678,-0.198351,0.212822,0.0495025,0.0914586,0.0232185,0.0250748,0.100255,0.108727,-0.081184,-0.232272,-0.123214
1.98205,-0.304265,0.14675,0.208839,0.28353,0.419909,0.310168,-0.23033,0.356333,0.117124,0.196985,-0.00127215,-0.0241582,0.0214475,-0.197508,0.446583,0.148678,-0.263625,-0.258512,0.249546,-0.102307,0.286262,0.116422,-0.101543,-0.0038203,0.0302797,0.10253,0.10892,-0.0858432,-0.132034,-0.0641132
2.1669,-0.573397,0.27334,0.270347,0.114194,0.307649,-0.206019,-0.131487,0.345127,0.0770601,0.0933154,0.108991,-0.0915817,0.0162246,0.00755354,0.467445,0.211476,-0.0694799,-0.188094,0.267662,-0.228042,0.242503,0.0225136,-0.0360492,0.0415388,0.0264454,0.132515,0.0141628,-0.0931951,-0.134193,-0.194381
1.7077,-0.451675,0.486843,0.552001,0.204993,0.720881,0.411128,-0.170376,0.348631,0.107807,-0.0265132,0.110951,-0.0710163,-0.0161068,-0.00965689,0.484352,0.111902,-0.0756642,-0.190795,0.243195,0.161405,-0.0417095,0.0158268,0.109482,-0.0688354,-0.0776889,0.0944712,0.156084,-0.135133,-0.0900211,-0.147509
