alpha,public,urban,primary,secondary,tertiary,n_services,log_ID_p_bldgspace,logVisits,logVisitsPP_TB,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
1.49277,-0.492391,0.138582,0.0549478,0.315888,0.0420916,0.212738,-0.0183273,-0.241498,-0.469197,0.656369,0.248414,0.245602,0.205073,-0.371397,0.0108077,0.131447
0.872979,-0.359484,0.275386,0.204591,0.587483,0.187731,0.2178,0.0929875,-0.332722,-0.373415,0.716287,0.329568,0.389939,0.488407,-0.263339,-0.0228064,0.374292
0.989067,-0.301972,0.280733,0.304708,0.59287,0.176455,0.11856,0.0433902,-0.15058,-0.50766,0.653818,0.258149,0.224294,0.434435,-0.515533,-0.0459567,0.156589
0.966011,-0.358148,0.142203,0.489458,0.629953,0.287264,0.18843,0.0847086,-0.356921,-0.3041,0.755202,0.220722,0.597099,0.287643,-0.171105,0.0111788,-0.0175051
1.3188,-0.25005,0.270256,0.0411562,0.0757317,-0.477253,0.13646,0.0956231,-0.173367,-0.399569,0.661761,0.258565,-0.00023711,0.417241,-0.67428,-0.189111,0.156298
1.40839,-0.358829,0.275408,0.045965,0.375199,0.134078,0.326422,0.0255653,-0.348529,-0.536194,0.687727,0.000114632,5.55124e-05,3.573e-05,-0.000128042,3.41929e-05,-6.45301e-05
1.17131,-0.291081,0.277817,-0.0712253,0.259214,-0.260721,0.116897,0.048073,-0.129431,-0.611315,0.762554,0.561776,0.0489693,0.220685,-0.800546,0.179077,0.41199
1.24931,-0.32726,0.193314,0.293755,0.528797,0.140069,0.144105,0.151838,-0.360698,-0.325571,0.770538,0.189426,0.260437,0.127781,-0.314624,-0.158522,-0.183975
1.49789,-0.233562,0.419265,0.0170616,0.364267,-0.139892,0.215216,0.00673909,-0.265688,-0.5047,0.655941,0.476082,-0.4849,-0.0479026,-0.799276,-0.202666,-0.200902
1.19016,-0.318173,0.489822,0.0876457,0.11988,0.0277823,0.228653,0.0499611,-0.292743,-0.450356,0.726089,0.216949,0.120924,0.130435,-0.441542,0.114303,0.20904
1.53855,-0.394436,0.00126456,0.195226,0.332127,-0.0950952,0.183303,0.000386102,-0.152701,-0.676026,0.701583,0.262115,-0.128704,0.12486,-0.607634,0.122271,0.257056
1.2242,-0.305448,0.199137,0.250966,0.510859,0.21218,0.258455,0.0564617,-0.152681,-0.596716,0.690304,0.231982,-0.00845418,0.138855,-0.298581,-0.167037,0.288954
1.19003,-0.348431,0.395359,0.152752,0.390803,-0.201539,0.201662,0.0248249,-0.126568,-0.507357,0.605615,0.423274,-0.00534266,0.27756,-0.51515,-0.0313934,0.418612
1.37713,-0.406272,0.277386,0.0270296,0.446028,0.107102,0.055762,0.0447981,-0.150585,-0.47873,0.696356,0.439196,-0.107314,0.250093,-0.87724,-0.161514,0.13471
1.3827,-0.349296,0.286136,-0.0878067,0.367223,-0.167811,0.200262,-0.022574,-0.313177,-0.481071,0.735516,0.0882565,0.055524,0.00450217,-0.0650401,-0.0937521,0.0737399
1.43686,-0.31287,0.249805,0.204706,0.720399,-0.405268,0.2143,0.0063594,-0.283204,-0.441873,0.682323,0.470731,-0.351832,-0.0518261,-0.926776,-0.28147,-0.053034
1.27269,-0.344515,0.220394,0.0657353,0.136896,-0.22015,0.165798,0.0844835,-0.235891,-0.447356,0.647934,0.311339,0.129134,0.0382937,-0.340392,0.141958,0.111276
1.24038,-0.385146,0.263151,0.485193,0.378081,0.3532,0.27056,0.112143,-0.370802,-0.294713,0.70709,0.305537,-0.0549834,0.171023,-0.648245,0.123019,-0.125108
1.08407,-0.38443,0.547224,0.285771,0.530612,0.034024,0.254193,0.101551,-0.38745,-0.426417,0.743149,0.0873509,-0.0198326,-0.0148865,-0.29036,-0.0414095,-0.0812209
0.99243,-0.245718,0.400257,0.331066,0.693511,0.539971,0.289497,0.0799019,-0.462781,-0.444457,0.811984,0.0981632,-0.0115125,0.0722895,-0.194612,-0.163431,-0.138774
1.758,-0.355851,0.386902,-0.219777,0.34482,0.0726753,0.0851883,0.0878803,-0.225256,-0.221307,0.708567,0.425044,-0.233652,-0.0250766,-1.27894,-0.407778,-0.738538
1.22058,-0.36208,0.282974,0.0598176,0.745701,0.040348,0.292325,0.0414763,-0.495468,-0.369589,0.74709,0.0920486,-0.00348098,0.147081,-0.137588,-0.112875,0.0659827
1.18119,-0.35755,0.203965,0.103038,0.645358,-0.202717,0.10865,0.17103,-0.238379,-0.528816,0.689828,0.46174,0.0407898,0.389413,-0.548161,0.0435734,0.540109
1.1599,-0.228603,0.513219,-0.155245,-0.0503384,-0.277964,0.122702,0.171453,-0.191916,-0.543197,0.835204,0.0297425,-0.0103537,0.0270817,-0.0380104,-0.0257698,0.0113533
0.908858,-0.359943,0.446676,0.251848,0.758116,0.300241,0.153462,0.0557728,-0.263428,-0.335112,0.704809,0.593969,0.219857,0.425026,-0.674163,0.216607,-0.130348
1.15444,-0.302368,0.360388,0.343292,0.613131,0.431979,0.283393,0.0341766,-0.461066,-0.507834,0.699522,0.184172,0.0821908,0.167944,-0.132544,-0.0402297,-0.161057
1.53505,-0.268134,0.163265,0.0914378,0.304081,-0.366265,0.180607,0.116968,-0.141527,-0.562745,0.760648,0.394501,-0.194443,0.263623,-0.822523,-0.186039,-0.0248952
0.940566,-0.285073,0.152552,0.356166,0.583819,0.476103,0.162778,0.115061,-0.367395,-0.226327,0.76573,0.356844,0.345599,0.540582,-0.406495,0.0188738,-0.108188
1.26492,-0.304919,0.242265,0.118792,0.425212,0.136835,0.241388,0.0364385,-0.335953,-0.495995,0.758405,0.154776,0.123763,0.244741,-0.225654,-0.0430409,0.116145
1.19737,-0.43558,0.21502,0.255355,0.502435,-0.156542,0.176355,-0.0103214,-0.241753,-0.476616,0.668407,0.297895,0.196456,0.318224,-0.478367,-0.222286,0.234825
1.2299,-0.449716,0.198921,0.138007,0.376114,0.0465477,0.236168,0.116525,-0.221909,-0.457099,0.767455,0.477007,0.190279,0.534896,-0.427049,0.40836,0.392761
1.43853,-0.373953,0.0843003,0.0510829,0.453341,0.338804,0.290677,0.0886859,-0.304441,-0.559032,0.79989,0.13554,0.20654,0.044865,-0.241899,-0.114449,0.159061
1.15331,-0.389086,0.277161,0.218152,0.481132,0.0189487,0.17309,0.104764,-0.344623,-0.368593,0.680559,0.109062,0.120052,0.189566,-0.18436,0.0738625,0.113485
1.59402,-0.380369,0.0322586,0.0323144,0.0822846,-0.458363,0.250624,0.0570863,-0.184248,-0.607401,0.746997,0.29099,-0.191879,0.209391,-0.567587,-0.247783,0.380135
1.53519,-0.398704,0.149866,0.0791291,0.284459,0.0390385,0.238312,0.0925822,-0.214901,-0.400531,0.657506,0.4819,-0.23287,0.409639,-0.838379,-0.210128,0.106921
1.26213,-0.313408,0.299482,0.0729796,0.379642,0.00715435,0.188971,0.0974223,-0.319081,-0.300565,0.6535,0.337902,0.133189,0.223585,-0.567369,-0.137036,-0.177696
1.36414,-0.490827,0.464499,0.118895,0.265985,-0.208449,0.289097,-0.0945399,-0.313689,-0.313937,0.768167,0.146945,0.0130707,0.077654,-0.371142,-0.0937637,0.00634583
1.50588,-0.353684,0.315602,0.0994255,0.272721,-0.0724433,0.190321,0.105336,-0.169404,-0.620174,0.648624,0.341557,-0.139977,-0.178513,-0.633119,-0.0976325,0.0627662
0.876833,-0.338816,0.343591,0.386477,0.626367,0.185001,0.164567,0.0524754,-0.309786,-0.438251,0.710613,0.167186,0.41757,0.218061,-0.157206,-0.0232602,0.211007
1.32342,-0.336285,0.203228,0.153635,0.40993,-0.242114,0.118714,0.129551,-0.222686,-0.312102,0.638685,0.48027,0.253817,0.428921,-0.427685,-0.158714,-0.14328
1.30636,-0.253105,0.43773,-0.125746,0.292856,-0.0635315,0.0772768,0.115841,-0.293316,-0.382595,0.661188,0.466316,-0.0566317,0.00775698,-0.720291,-0.168316,-0.193633
1.30734,-0.38877,0.267295,0.0808693,0.518855,0.0655107,0.20146,0.0653129,-0.372315,-0.3508,0.718469,0.140522,0.0664691,0.0844261,-0.116751,0.168147,-0.0669364
1.22121,-0.270462,0.287208,0.201579,0.469115,0.164951,0.197304,0.0856969,-0.357262,-0.317804,0.729021,0.147945,0.063018,0.219218,-0.224899,-0.0934073,-0.0092521
1.22592,-0.314877,0.215037,0.0478401,0.401815,-0.382052,0.265397,0.026134,-0.272584,-0.629004,0.629697,0.276491,-0.125414,0.0933026,-0.0211416,-0.0365093,0.384066
1.17743,-0.306555,0.138678,0.406474,0.326564,0.0608525,0.221144,0.134187,-0.320346,-0.385541,0.697159,0.260534,0.331446,0.355088,-0.315549,0.033928,0.133014
1.37033,-0.405023,0.338515,0.104415,0.175632,-0.147499,0.250475,0.146463,-0.267297,-0.488297,0.721719,0.289115,0.166776,0.372652,-0.370913,0.156568,0.390228
0.742148,-0.380879,0.283342,0.257696,0.214299,0.0894625,0.252001,0.0390724,-0.261343,-0.536476,0.724931,0.365605,0.620674,0.717282,-0.012617,0.538515,0.425198
1.10038,-0.336719,0.406174,0.198972,0.506953,-0.0221898,0.250236,0.0431109,-0.312909,-0.418975,0.644074,0.163841,0.118283,0.301061,-0.485505,0.0545317,0.129816
1.31454,-0.434671,0.160688,0.361181,0.602815,-0.375538,0.194517,0.0537776,-0.245522,-0.509094,0.787843,0.153533,0.368301,0.075269,-0.220691,-0.103923,0.217523
0.592238,-0.297041,0.420413,0.514233,0.70415,0.000227526,0.128639,0.10517,-0.384425,-0.22,0.786427,0.889328,0.610232,0.265465,0.248406,0.440412,0.428793
1.2716,-0.379599,0.199499,0.258337,0.686366,0.560839,0.218844,0.0817325,-0.393813,-0.398973,0.736448,0.0270164,-0.0275801,-0.0431367,0.0114265,0.00449057,0.00410306
1.3756,-0.436405,0.286386,0.215185,0.410907,0.223786,0.205616,0.0163017,-0.284011,-0.390867,0.639656,0.324341,0.0249936,0.0305702,-0.543637,-0.264705,0.107865
1.24288,-0.41329,0.45852,-0.0899113,0.414965,-0.202116,0.184896,0.0717357,-0.412626,-0.511365,0.68747,0.0340826,0.0399266,0.0289941,-0.0938489,0.0497983,0.0267148
1.22771,-0.309476,0.308856,0.248027,0.631639,0.0477224,0.246719,-0.00428284,-0.298607,-0.406133,0.644162,0.2083,-0.0230094,0.198329,-0.519429,0.0117768,0.138757
1.36728,-0.464863,0.363541,0.105645,0.441812,0.0938129,0.25025,0.0639188,-0.295164,-0.5117,0.762326,0.193234,-0.107688,0.176419,-0.0881161,-0.0558157,0.0363763
1.55743,-0.390316,-0.00999674,0.0826744,0.703985,-0.293017,0.158653,0.0694667,-0.21544,-0.464629,0.740106,0.29875,0.0209341,0.183009,-0.786551,-0.0390601,-0.0370928
1.19271,-0.351612,0.269362,0.318261,0.72615,0.579455,0.222852,0.032196,-0.41226,-0.348514,0.693787,0.269112,0.204389,0.0768845,-0.50762,-0.061861,-0.21473
1.37405,-0.490763,0.197776,0.273335,0.643397,0.202067,0.27571,0.0930261,-0.333304,-0.386388,0.687603,0.0050141,-6.16216e-05,-0.00703845,-0.0051453,-0.00301445,0.000858591
1.00013,-0.257369,0.548871,0.172937,0.443005,0.0220369,0.1716,0.0236331,-0.183053,-0.251035,0.720455,0.208982,0.0652583,0.339831,-0.397864,-0.040161,-0.0754317
1.07454,-0.459288,0.306952,0.143695,0.483255,-0.252588,0.156577,0.0691285,-0.186396,-0.422832,0.799404,0.297752,0.168254,0.480089,-0.224329,-0.0445546,0.390263
1.24133,-0.425665,0.341997,0.104991,0.508468,0.221575,0.263611,-0.012634,-0.238362,-0.450161,0.844867,0.355686,0.0515177,0.40214,-0.598202,-0.191118,0.179876
1.35627,-0.39233,0.211934,0.351945,0.541273,0.0351368,0.218838,-0.0250608,-0.235365,-0.455027,0.70036,0.236909,0.0581685,0.15068,-0.345983,-0.143835,0.178479
1.24347,-0.474052,0.146244,0.0374548,0.666934,0.545995,0.141528,0.0706505,-0.375917,-0.452067,0.760554,0.234572,0.346567,0.149758,-0.257958,0.262298,0.0677666
1.09924,-0.40738,0.373707,0.313312,0.535177,0.403205,0.252131,0.0319492,-0.340585,-0.522396,0.688424,0.134466,-0.0343576,0.19456,-0.13717,-0.240144,0.0916436
1.19927,-0.241148,0.354189,0.187245,0.428858,0.209613,0.112313,0.111844,-0.284511,-0.167797,0.634265,0.352248,0.0732594,0.533742,-0.726109,0.298708,-0.217207
1.07746,-0.313639,0.533467,0.17488,0.520883,-0.119679,0.2368,0.0304371,-0.304229,-0.55453,0.773537,0.183142,0.0158419,0.176548,-0.413935,0.108348,-0.0622551
1.2258,-0.349634,0.348941,0.273061,0.582586,-0.0160385,0.230321,0.0472233,-0.405666,-0.138232,0.719159,0.451951,0.0444817,0.408475,-0.394652,-0.0584388,-0.227641
1.37579,-0.355802,0.254375,0.305091,0.597536,-0.124911,0.144641,0.138516,-0.288696,-0.484097,0.765123,0.15827,0.239586,-0.0552285,-0.429681,0.0478601,0.0162624
3.22857,-0.350151,0.214901,-0.157057,0.295927,-0.176617,0.0359905,0.00151226,-0.0527391,-0.635048,0.663961,1.33863,-1.54763,-1.76809,-2.81633,-1.75894,-1.25517
1.18503,-0.324487,0.349413,-0.0139227,0.111694,-0.131419,0.155985,-0.0821901,-0.170573,-0.575583,0.71548,0.278832,0.186083,-0.00720274,-0.178196,0.127217,0.450698
1.30309,-0.360257,0.23029,0.108733,0.729602,0.119096,0.248926,0.0923501,-0.32264,-0.497513,0.756542,0.0200569,0.0225819,0.0186583,-0.00625923,-0.0143119,-0.00132567
1.30527,-0.337542,0.168952,0.145875,0.252839,-0.180316,0.209187,-0.0978871,-0.209638,-0.550967,0.790819,0.052163,0.0695453,0.015796,-0.0199823,0.0489104,0.103358
1.11825,-0.362522,0.243943,0.0266285,0.669906,0.240775,0.195617,-0.052872,-0.375788,-0.484749,0.67975,0.190012,0.309657,-0.00443448,-0.191559,0.0390924,0.0783074
1.15906,-0.366809,0.476698,0.207963,0.597825,-0.00502503,0.241267,0.0516246,-0.279215,-0.157697,0.733154,0.147904,0.05739,0.27326,-0.0954639,-0.135674,0.0494493
0.969963,-0.285937,0.434231,0.382461,0.47793,0.165174,0.153115,0.145387,-0.332198,-0.347687,0.69941,0.412101,0.21868,0.19892,-0.488972,0.0144715,0.188553
0.985703,-0.221846,0.453848,0.123985,0.407397,0.127393,0.191344,0.0283825,-0.271808,-0.304648,0.70699,0.353113,0.476997,0.414312,-0.273581,-0.00963722,0.0714908
1.05182,-0.401315,0.344027,-0.001315,0.281646,0.0641038,0.244449,0.000733164,-0.170433,-0.548889,0.666348,0.487823,0.403715,0.451097,-0.228266,0.167486,0.569367
0.901553,-0.220094,0.37414,0.176465,0.429959,0.110132,0.0956832,0.133621,-0.222064,-0.496899,0.696973,0.427582,0.244256,0.35178,-0.275291,0.0870344,0.272258
1.2226,-0.462887,0.22873,0.0201624,0.37644,0.214075,0.198414,0.0543401,-0.382013,-0.321704,0.720288,0.631739,0.446781,0.13886,-0.301649,0.245037,0.0746804
1.63529,-0.403194,0.143195,-0.0277555,0.241129,-0.0968933,0.225826,0.0871239,-0.231022,-0.396708,0.677736,0.224473,0.0676023,0.00144843,-0.433838,-0.280482,0.0137671
1.01518,-0.353721,0.473289,0.442113,0.638337,0.288966,0.156401,0.0837033,-0.268249,-0.385872,0.79021,0.0840476,0.121596,0.13411,-0.115035,-0.0729646,0.0956411
1.34298,-0.347968,0.383348,0.0177469,0.533443,0.170952,0.125331,0.0176307,-0.273067,-0.518739,0.779279,0.280378,0.217424,-0.135666,-0.594684,-0.246397,0.112949
1.26599,-0.420661,0.279459,0.390507,0.514238,0.340848,0.141285,0.11122,-0.315374,-0.527829,0.765548,0.165758,0.0861992,0.0464111,-0.332217,0.014769,0.261911
1.03161,-0.411115,0.332485,0.272687,0.604668,-0.0497574,0.191518,0.124,-0.283174,-0.533044,0.72615,0.265834,0.146742,0.374274,-0.26206,-0.0690893,0.0490156
0.873982,-0.266599,0.22717,0.107224,0.721677,-0.0429626,0.174539,0.0246958,-0.302543,-0.36126,0.669436,0.289118,0.322529,0.584912,-0.233598,0.175519,0.275306
1.392,-0.376154,0.330978,0.0749563,0.545312,-0.301164,0.12042,0.0851886,-0.201725,-0.388297,0.666393,0.552836,0.146796,0.044499,-0.792522,-0.288833,0.115351
1.16488,-0.41865,0.350454,-0.121311,0.1912,-0.206598,0.270944,0.0138999,-0.271403,-0.625673,0.73055,0.283147,0.117265,0.410096,0.0156805,0.140239,0.3599
1.23662,-0.44475,0.275488,0.310928,0.541559,0.223922,0.27662,0.0590858,-0.359418,-0.454109,0.632615,0.0749702,-0.121686,0.110153,-0.262151,-0.0809115,-0.00145015
1.42139,-0.38596,0.368729,-0.169073,-0.100615,-0.38503,0.245777,0.0441201,-0.22978,-0.540747,0.655229,0.129275,-0.0607869,0.322234,-0.288649,0.0383202,0.0449628
1.20467,-0.286778,0.271389,0.126248,0.600995,-0.00184522,0.249549,-0.00821084,-0.350648,-0.559,0.690747,0.215518,-0.0459138,0.255061,-0.316735,-0.0281718,0.00481303
1.42539,-0.342039,0.37178,0.127879,0.442214,-0.445271,0.206365,0.0887032,-0.134565,-0.407913,0.737704,0.181461,-0.0789864,0.253461,-0.362095,-0.0773952,0.0412733
1.20244,-0.421846,0.322724,0.0923299,0.691234,0.0304464,-0.00587916,0.0423248,-0.208992,-0.416474,0.670536,0.538584,0.250297,-0.157318,-0.687867,0.11736,0.144208
1.32538,-0.21974,0.288384,0.207578,0.108366,-0.0582717,0.203888,0.14447,-0.203539,-0.630189,0.693067,0.977162,0.0311122,0.32937,-0.748192,0.00526058,0.16364
0.950235,-0.281036,0.442254,0.0246028,0.45257,0.405912,0.228346,0.0123838,-0.369003,-0.521286,0.782045,0.280916,0.311362,0.27196,-0.155364,0.205192,0.268929
1.37093,-0.458987,0.411835,0.0598087,0.203324,-0.0659746,0.235179,-0.0447244,-0.180694,-0.546719,0.810153,0.476779,0.00373986,0.201002,-0.406699,0.160002,0.595869
1.08316,-0.316347,0.264268,0.298775,0.6773,0.152824,0.287731,0.134336,-0.448586,-0.203275,0.726768,0.537825,0.337992,0.64812,-0.211658,0.0569272,-0.112447
1.07374,-0.292582,0.267493,0.361506,0.523778,-0.172452,0.27621,0.111627,-0.316863,-0.346339,0.710734,0.228471,0.273807,0.284598,-0.12939,-0.0220916,0.0853747
1.50361,-0.376955,0.398667,0.0866512,0.61343,-0.0719053,0.232368,0.127097,-0.29778,-0.573519,0.807903,0.197706,-0.162728,-0.0250189,-0.341474,-0.145791,-0.091383
1.37456,-0.518381,0.353693,0.0373121,0.537304,0.305377,0.0844978,0.0110962,-0.231801,-0.359729,0.709529,0.292536,0.29147,0.228789,-0.702647,-0.00635235,0.0498564
1.09594,-0.162212,0.284843,0.234616,0.157582,0.586586,0.226062,0.102798,-0.294476,-0.49911,0.707487,0.0564719,-0.049543,0.109268,-0.0401821,-0.027636,-0.0251611
1.38335,-0.368484,0.0820501,0.355662,0.463067,0.0583446,0.199158,0.0784226,-0.185176,-0.460737,0.646385,0.217665,0.173286,0.116075,-0.307241,-0.182155,0.00651591
1.30455,-0.308648,0.314091,0.131238,0.218437,-0.0208662,0.175832,0.0801879,-0.313548,-0.482635,0.674441,0.166516,-0.0159163,0.0666668,-0.28505,0.0699589,0.0387855
0.897579,-0.320401,0.337066,0.327882,0.704982,-0.283585,0.157856,0.00631259,-0.204921,-0.398957,0.645834,0.290727,0.195734,0.383618,-0.547419,0.0331472,0.455185
1.06601,-0.346447,0.483988,0.235907,0.3515,0.317884,0.24279,-0.0596464,-0.26535,-0.538798,0.712939,0.237728,0.336191,0.209322,-0.0917909,-0.0322963,0.135829
1.25523,-0.344438,0.347395,0.175493,0.495894,-0.387408,0.210604,0.0960347,-0.268495,-0.374476,0.749379,0.184906,0.048411,0.199536,-0.247015,-0.263066,0.2465
1.10945,-0.529367,0.176626,0.171123,0.698067,0.240148,0.264435,0.171108,-0.372078,-0.150193,0.73294,0.237986,0.199049,0.712816,0.00630918,-0.0447194,-0.0226467
1.12496,-0.289446,0.276165,0.383226,0.675894,-0.0580607,0.198904,0.110569,-0.221622,-0.5767,0.680364,0.586917,0.00378725,0.0130632,-0.427506,-0.0559925,0.267527
1.34188,-0.446813,0.337681,-0.0340135,0.325149,0.145448,0.267644,0.0110751,-0.32016,-0.377195,0.715702,0.017902,0.00148279,0.00138251,-0.00673836,0.00346954,0.0026744
0.677533,-0.390962,0.424091,0.184077,0.48035,0.323958,0.136189,0.0428828,-0.254469,-0.321417,0.631802,0.561812,0.765649,0.680676,-0.250363,0.390072,0.478392
1.44667,-0.413901,0.276571,0.14486,0.51787,0.0179653,0.110938,0.095785,-0.161295,-0.571476,0.743293,0.165564,0.0140416,-0.0914507,-0.606288,-0.040593,0.0261096
0.934129,-0.259723,0.388095,0.340023,0.643709,0.261309,0.263251,0.00501788,-0.282386,-0.633583,0.692395,0.214165,0.0834761,0.18997,-0.415563,0.0199134,0.301056
1.18663,-0.291143,0.251191,0.300362,0.701625,0.471811,0.271,0.0374107,-0.302211,-0.473243,0.753891,0.0327199,0.0118029,0.0233784,-0.0432763,-0.00434792,0.0055863
1.34951,-0.3664,0.253611,0.22179,0.489614,0.277665,0.22842,-0.0180107,-0.313147,-0.336323,0.646829,0.194289,0.225225,0.140021,-0.503538,-0.19066,-0.0897615
1.42651,-0.427142,0.223512,0.216205,0.535434,0.191655,0.308246,-0.00412405,-0.373273,-0.444204,0.710804,0.00153254,0.00179246,-0.000115178,-5.99041e-05,0.00309244,0.00135108
1.19559,-0.338869,0.230774,0.398869,0.479445,-0.114503,0.204904,0.140476,-0.250192,-0.409676,0.734234,0.0496398,-0.0361986,0.0343401,-0.028204,-0.0456364,0.0604148
1.14937,-0.351879,0.214367,0.340926,0.788532,0.412046,0.176882,0.0328258,-0.26421,-0.488774,0.745574,0.126826,0.0921271,0.0676211,-0.410624,-0.142203,-0.106767
1.30445,-0.395395,0.0748136,0.120532,0.670298,0.212101,0.184691,0.118184,-0.241579,-0.335575,0.714272,0.232503,0.142634,0.482164,-0.494719,0.111874,0.0907263
1.35796,-0.454379,0.284263,0.144661,0.477889,0.416141,0.345815,0.0524306,-0.44501,-0.344298,0.699282,0.16802,0.0562481,0.258705,-0.192157,0.133009,-0.166792
1.30419,-0.363283,0.0982713,-0.0747561,0.373273,0.241855,0.161648,0.0397684,-0.269402,-0.230812,0.71977,0.28503,0.309035,0.388833,-0.371906,-0.221358,-0.0863761
0.93712,-0.346937,0.404368,0.385409,0.692771,0.196075,0.245779,0.0353139,-0.352402,-0.459902,0.789071,0.16333,-0.0576383,0.0982877,-0.0595107,0.0256781,0.0474959
1.24099,-0.411378,0.461889,0.136923,0.382844,0.0120646,0.261853,-0.103026,-0.323173,-0.446583,0.665047,0.16855,0.19508,-0.111869,-0.195976,-0.20638,0.0324841
1.06168,-0.334708,0.476281,0.00313019,0.745944,-0.122066,0.293234,-0.0374946,-0.349734,-0.509877,0.731242,0.0682049,-0.00822445,0.0478354,-0.105851,-0.0832617,-0.0403122
1.34027,-0.381268,0.376192,0.172325,0.577608,-0.379483,0.138339,0.0415051,-0.173687,-0.213883,0.762372,0.440601,0.238573,0.288834,-0.599211,-0.14343,-0.0538626
0.927843,-0.358633,0.308028,0.370824,0.427615,-0.220818,0.13539,-0.000279425,-0.179667,-0.598837,0.734796,0.198076,0.435172,0.262883,-0.610435,0.0952346,0.470859
1.32322,-0.332011,0.211267,0.116185,0.348749,-0.11183,0.236253,0.0288451,-0.397978,-0.345641,0.722053,0.0554625,-0.0133991,0.0462011,-0.0342295,-0.0417722,-0.0158271
1.29255,-0.244605,0.158764,0.0679478,0.287779,-0.0422803,0.2056,0.132285,-0.243668,-0.421946,0.775701,0.139442,0.156317,0.322661,-0.254762,0.0142782,0.0849654
1.26632,-0.366254,0.222161,0.218103,0.348081,0.133402,0.199867,0.140394,-0.382854,-0.518086,0.775152,0.104963,-0.0388409,-0.0440671,-0.15379,-0.0251626,0.0596535
1.07146,-0.335016,0.311961,0.249474,0.696462,0.513863,0.0429798,0.0341056,-0.289422,-0.476357,0.697654,0.414207,0.462747,0.233265,-0.634091,-0.0531135,0.236484
1.33084,-0.326844,0.165132,0.0489634,0.592072,-0.144205,0.243563,-0.00790719,-0.29236,-0.527604,0.821842,0.0695305,0.103575,0.0050117,-0.0151902,-0.0164372,0.0822541
1.14796,-0.344331,0.426416,0.0567985,0.288621,0.199211,0.225445,-0.016584,-0.1857,-0.554531,0.739739,0.216219,0.047045,0.261554,-0.282435,0.0713484,0.388672
0.609963,-0.199565,0.523295,0.574276,0.52893,0.111962,0.184911,0.0913228,-0.331219,-0.325693,0.701554,0.272321,0.339054,0.447116,-0.542312,0.359926,0.227078
1.51136,-0.375732,0.337198,0.0890782,0.183979,-0.16714,0.144336,0.0340009,-0.155611,-0.444201,0.801304,0.250633,-0.170056,-0.00914733,-0.495735,-0.290386,0.197411
1.10646,-0.265973,0.274887,0.263118,0.607614,0.0786529,0.253736,0.0942075,-0.31467,-0.404616,0.741553,0.16003,-0.0261179,0.313898,-0.211184,-0.00798791,0.0818081
1.32675,-0.36681,0.221956,0.226553,0.519489,-0.144464,0.240986,-0.00977293,-0.239988,-0.531738,0.711141,0.160179,-0.0321886,0.0540602,-0.338922,0.033465,-0.0479692
1.36867,-0.404768,0.309279,-0.000763338,0.226552,-0.193631,0.167535,0.130992,-0.297503,-0.273699,0.772683,0.228553,0.115987,0.654028,-0.223274,-0.0909573,-0.186655
1.2079,-0.251818,0.271379,0.215077,0.301446,0.105466,0.149681,0.052754,-0.245993,-0.478799,0.725823,0.0502862,0.0488524,-0.00446651,-0.0304173,-0.0225548,0.038117
0.954926,-0.283534,0.46461,0.25094,0.557481,0.166197,0.362272,0.0658789,-0.383862,-0.299248,0.812698,0.301442,0.170215,0.315851,-0.0647293,0.128137,0.087442
1.18362,-0.332509,0.304713,-0.0626591,0.462313,-0.00915582,0.273162,-0.016351,-0.310659,-0.499906,0.785248,0.126686,0.119006,0.0584129,-0.165668,-0.065554,0.0468203
1.40696,-0.314884,0.222942,0.348662,0.694993,0.0747578,0.149303,0.0617021,-0.260355,-0.275894,0.682382,0.53147,-0.00803961,0.201922,-0.815137,-0.394998,-0.47388
1.35832,-0.348209,0.26336,0.235096,0.678796,0.103164,0.229199,0.144107,-0.390848,-0.46238,0.738331,0.201661,0.184179,0.0587625,-0.399367,0.00511448,-0.219238
0.935468,-0.300264,0.51651,0.362372,0.461132,-0.135523,0.146599,-0.0049408,-0.230847,-0.379911,0.693185,0.162159,0.314594,0.120307,-0.100363,0.20437,0.136756
